           0           0     7.33333
           0           0     6.66667
           0           0           6
           0           0     5.33333
           0           0     4.66667
           0           0           4
           0           0     3.33333
           0           0     2.66667
           0           0           2
           0           0     1.33333
           0           0    0.666667
  -6.17559e-15    0.327258    0.359834
  -1.53198e-14     0.35637     9.63504
  -1.85824e-14    0.691288     9.63169
  -5.23084e-15    0.651579    0.359208
  -3.06287e-13    0.668887     1.64503
  -1.11506e-13     0.43459     2.06572
  -1.04714e-13    0.336077     1.65624
  -1.18395e-14    0.577952     9.23452
  -1.05778e-13    0.576908      1.2371
  -1.93398e-13    0.430571     4.08046
  -6.1269e-13    0.599623     4.47616
  -2.4406e-13    0.658155     3.66596
  -1.99786e-14    0.430637    0.769539
  -3.0364e-13    0.325648     3.67399
  -1.14417e-13    0.569622     3.25427
  -2.70365e-12    0.501206     5.01126
  -5.84841e-13    0.411359      5.5044
  -2.36814e-15    0.582787      7.8279
  -7.85397e-15    0.500232     8.32199
  -3.28955e-14    0.428665     2.87424
  -5.00611e-14    0.573704     2.45028
  -1.22818e-13    0.586788     5.83469
  -2.9248e-14    0.522581     6.33574
  -9.94431e-15    0.487167     6.96249
  -3.93869e-15    0.415637     8.84464
  -3.98671e-15    0.413701     7.48415
          20           1     9.33333
          20           1     8.66667
          20           1           8
          20           1     7.33333
          20           1     6.66667
          20           1           6
          20           1     5.33333
          20           1     4.66667
          20           1           4
          20           1     3.33333
          20           1     2.66667
          20           1           2
          20           1     1.33333
          20           1    0.666667
          20           1           0
     19.3103           1           0
     18.6207           1           0
      17.931           1           0
     17.2414           1           0
     16.5517           1           0
     15.8621           1           0
     15.1724           1           0
     14.4828           1           0
     13.7931           1           0
     13.1034           1           0
     12.4138           1           0
     11.7241           1           0
     11.0345           1           0
     10.3448           1           0
     9.65517           1           0
     8.96552           1           0
     8.27586           1           0
     7.58621           1           0
     6.89655           1           0
      6.2069           1           0
     5.51724           1           0
     4.82759           1           0
     4.13793           1           0
     3.44828           1           0
     2.75862           1           0
     2.06897           1           0
     1.37931           1           0
    0.689655           1           0
     10.8736           1     3.88392
     11.0854           1     3.23779
     10.5679           1     3.25518
     14.2076           1     7.80382
     14.3381           1     8.49086
     14.7952           1     8.00697
      16.927           1     7.39172
     16.8852           1     8.09894
     17.3881           1     7.68206
     13.7005           1     8.15152
     5.99184           1     3.00234
      5.8505           1     2.30637
     5.50091           1     2.85769
     9.43168           1     4.87977
     9.21877           1     4.35324
     8.71942           1     4.74147
     6.55718           1     8.16867
     5.92307           1     8.48007
     6.45438           1     8.83764
     15.9624           1     3.50042
     15.4689           1     3.26635
      15.478           1     3.91213
     1.22486           1     6.93039
      1.6974           1      6.9295
     1.51781           1      6.4919
     4.88195           1     7.92076
     4.93383           1     8.40005
     5.40706           1     8.17317
      13.388           1     4.16705
     13.8121           1     4.31369
     13.8789           1     3.88022
     6.69142           1     5.08541
     6.45284           1     4.49422
     6.10986           1     4.81242
     13.4349           1      1.9491
     13.1429           1     2.36629
     13.6155           1     2.54912
     17.2883           1     8.68746
     17.2371           1     9.15924
     17.6221           1     9.07081
     15.2835           1     9.13167
     14.8815           1     9.54973
     15.4138           1      9.6058
     11.5829           1     3.20036
     11.3817           1     2.74192
     1.55826           1     8.76206
     1.03941           1     9.05831
     1.55425           1     9.38235
     11.5698           1     8.85834
     11.1124           1     9.17185
      11.651           1     9.40281
     9.75424           1     4.39892
     5.76444           1    0.425941
     5.19037           1    0.545106
     5.75512           1    0.945073
     11.8111           1     1.55034
     11.7459           1     2.18756
     12.1956           1     1.84945
      13.644           1     7.51657
     10.3858           1     4.34911
     10.1333           1     5.07005
     10.7876           1     5.01776
     15.1626           1      8.1057
     15.3396           1     7.65503
     10.1019           1     5.67339
     9.64347           1     5.44494
     9.75981           1     5.98078
     1.86578           1     4.90136
     2.10957           1     4.41969
     1.56759           1     4.43366
    0.508059           1     5.53503
    0.968523           1     5.18854
     0.45594           1     4.97352
     2.03347           1     2.26812
     2.36541           1     2.76817
     2.66327           1     2.26412
     8.23699           1     7.26908
     8.81953           1     7.10417
     8.36436           1     6.63227
     8.69641           1       7.762
     16.7794           1      9.0051
     8.92377           1       6.626
     9.26135           1     6.90844
     18.2685           1     7.00887
     17.9937           1     7.54516
     18.6429           1     7.37424
     12.0572           1     3.44004
      12.495           1      3.8707
     12.6183           1      3.3821
     4.90469           1     7.43129
     4.25239           1     7.59647
     17.5633           1     5.06063
     17.0776           1     4.72912
     16.9826           1     5.26568
      17.083           1     1.40388
     17.5971           1     1.79018
     17.5733           1     1.26002
     1.12565           1     1.01757
    0.609977           1     1.24259
     1.11269           1     1.68676
     17.8654           1     6.95445
     13.3614           1    0.938297
     12.8296           1     1.12828
     13.2429           1     1.45403
     11.9699           1     4.11737
     11.9262           1      2.8108
     14.5234           1     2.40521
     14.4799           1     3.01988
     15.1189           1     2.75087
     7.04154           1     4.34475
     3.17216           1     3.41031
     3.07409           1     2.79856
     2.59853           1     3.25747
     19.4536           1     3.76607
     18.9659           1     3.55111
     18.9732           1     4.08592
     11.5004           1     3.71209
     3.96614           1     2.06997
     3.95511           1     1.43575
     3.39944           1     1.67489
     9.28221           1     1.96246
     9.82768           1     1.91965
     9.72451           1     1.43425
     5.39083           1     7.62746
     13.5318           1     5.64171
     13.5737           1     6.35936
     14.0528           1     6.16032
     9.49626           1      7.4757
     15.0838           1     8.52393
     15.7611           1     8.69557
     7.78085           1     6.89315
     7.77459           1     6.32409
     7.30969           1     6.60845
      2.5646           1     7.64861
     2.58625           1     8.18245
     3.16286           1     8.06314
     18.4302           1     7.76926
     18.8292           1     7.92187
     17.5218           1     9.50753
     13.0864           1     7.18361
     13.5987           1     6.92813
     13.2216           1     6.64047
     16.8604           1     8.59116
     7.61817           1     2.32514
     7.03595           1     2.21657
     7.18163           1      2.8671
     14.3393           1    0.410599
     14.5217           1     0.79261
     14.9407           1    0.528131
     7.98854           1     1.84373
     7.63437           1     1.33613
     7.47178           1     1.86877
     14.4234           1     1.24263
     14.9102           1     1.10195
     5.87494           1     5.89356
     5.37275           1     6.02587
      5.6797           1     6.43735
     5.91107           1     4.28604
     5.49254           1     4.87364
     1.07509           1     8.43004
     15.3917           1     2.38387
     15.8378           1     2.73399
     15.5951           1     2.05221
     15.9558           1     5.22398
     15.6646           1     5.62015
     16.0477           1     5.77762
     6.37716           1     7.48261
     5.92245           1     7.88554
     6.94662           1     8.64156
     3.62772           1     7.70154
      3.8173           1      8.1856
     8.24959           1     2.39307
     5.14596           1     2.53536
     17.4456           1     7.15756
     2.64472           1     6.97615
     2.10384           1     7.21804
     2.10196           1     6.56066
     14.6717           1     9.04466
     7.53857           1     8.66844
     7.55918           1     8.00884
      7.1238           1     8.19632
     15.5336           1     7.07699
     15.9513           1     7.39087
     6.28117           1     6.35103
     4.40291           1     8.29611
     9.21985           1     5.78829
     9.38762           1     6.40652
     12.5495           1     8.71517
     13.1519           1     8.43071
     12.6442           1      8.0309
     14.1631           1     5.53242
     14.3348           1     4.98224
      13.715           1     4.83827
     10.1305           1     7.22677
     9.76475           1     6.87649
     16.5793           1     3.82403
     16.0499           1     4.12426
     16.4715           1     4.70112
     15.4773           1     8.20487
     19.2032           1     7.53878
     19.4334           1     8.14289
     19.6383           1     7.62904
     8.70403           1     9.73918
     8.97184           1     9.55627
     4.66946           1     8.93209
     5.23941           1     9.40468
      5.3406           1     8.73339
     8.32809           1     8.37767
     8.04475           1     7.85144
     8.51527           1    0.833969
     8.31354           1     1.33903
     9.02906           1     1.26622
     2.73499           1     3.77275
      2.3227           1      4.0201
      2.7227           1      4.3977
      11.442           1     4.34193
      11.357           1     4.94413
     11.9802           1     4.83604
     8.56361           1     9.39627
     9.10582           1     9.15225
     11.8742           1    0.956023
     11.4079           1    0.569392
     11.3477           1     1.19804
     3.52098           1      0.5652
     3.32806           1     1.07305
     3.95462           1    0.841837
     3.17299           1     6.66541
     3.56913           1     6.92501
     3.77135           1     6.38193
     7.32531           1     7.09734
     7.04237           1      7.5983
     7.66491           1     7.45302
     11.8947           1     7.02324
      12.223           1     6.55668
     11.6812           1     6.45888
     9.30373           1     8.60311
     9.21711           1     8.06022
     8.85383           1     8.33036
     4.17125           1     3.05022
     3.76306           1     3.55314
     4.42032           1     3.72003
     5.52012           1     3.34188
     5.55481           1     3.84105
      6.0128           1     3.60314
     1.27537           1     6.02349
    0.971176           1     6.46122
     4.67728           1     2.18435
     5.25609           1     2.05288
     4.55179           1     1.16904
     4.43975           1     1.70447
     4.96459           1     1.64809
     6.01093           1     5.32251
     12.4847           1     7.08422
     12.2221           1     7.58031
     12.7153           1      7.5621
     14.8165           1     1.54649
     15.0296           1     2.06245
      15.283           1     1.53605
       14.97           1     3.45309
     16.4678           1     5.53871
     16.3796           1     6.30412
     17.9931           1     5.95336
      17.855           1     5.60018
     17.6539           1     6.01741
     9.12087           1        5.27
     14.7274           1     5.39107
     3.27826           1     3.99443
     18.0639           1     1.46444
     3.38689           1     4.69823
     3.74922           1      5.1548
     4.01653           1     4.73734
     6.51132           1     2.61835
     2.91578           1     1.44598
     2.91994           1     1.84245
     8.24055           1     6.04989
     8.78324           1     6.15731
     8.56106           1     5.50469
      10.249           1     3.63414
     4.92508           1     3.13138
     18.8412           1     9.25891
     19.2638           1     9.71719
     19.5453           1     9.35624
     2.22008           1      5.3717
     2.78059           1     5.05296
     2.34232           1     4.81411
     8.01654           1    0.928619
     3.58405           1     3.08552
     19.5421           1     1.76596
     19.1071           1      1.4893
     19.0522           1      2.0447
     14.2823           1     9.49205
     10.6294           1     5.66913
     11.0704           1     5.94073
     11.1837           1     5.51322
     11.2491           1     6.29596
      10.809           1      6.2764
      18.385           1     2.60487
     18.1664           1      2.0632
     17.7389           1     2.50067
     12.0858           1     8.14657
     4.36692           1     4.37149
     4.36894           1     4.76976
     4.78543           1     4.69697
     5.84479           1     7.38608
     5.37801           1     7.02623
     15.7505           1     4.57977
     13.9862           1     2.13029
     14.0897           1     2.67839
     12.4873           1     4.43992
     12.6498           1     5.07451
     13.0476           1     4.63456
     8.04376           1     9.53868
     8.11995           1     8.95433
     5.85673           1     9.08202
     1.77819           1     2.77392
     1.42618           1     2.27078
      1.5813           1     3.37048
     2.19036           1     3.58237
      2.0963           1     3.14931
      14.937           1     6.45075
     15.1901           1      5.8958
     14.5896           1     6.03902
     4.84918           1    0.850625
     5.16211           1     1.13831
     2.82187           1     8.61244
     1.83632           1     3.95118
     2.63159           1      1.0347
     3.23563           1     6.03948
     1.71363           1     1.83818
     16.4818           1     1.51881
     16.6866           1     1.03792
     16.1152           1    0.932654
     16.9601           1     2.08096
     12.4673           1     2.90823
     10.9417           1     8.49379
     13.1221           1     3.00546
     12.9809           1     3.69076
     8.16894           1     2.95502
     8.73293           1     2.89353
     2.32598           1     1.63051
     19.4044           1     8.83008
     13.0197           1     5.49683
     13.0474           1     6.04934
     6.51029           1      3.9425
     3.75341           1     5.68874
     4.20363           1     5.93054
     4.33272           1     5.25574
     14.4362           1     1.78937
     13.9583           1    0.732252
     13.4538           1     3.58614
     3.20479           1     7.33876
     11.9615           1    0.429012
     3.40403           1     8.67769
     3.01626           1      9.1212
      17.248           1     3.81847
       16.94           1     3.23609
     10.7279           1     2.01431
     11.2712           1     1.77952
     10.8023           1     1.42147
     7.06592           1     9.28933
     12.3137           1     1.31978
     12.7705           1     1.83828
     12.3129           1     2.34731
     13.1574           1      7.8213
     9.70577           1     2.32455
     11.1938           1     6.83735
     2.10005           1     1.05832
     2.25862           1    0.537717
     1.66049           1     0.79968
     1.66982           1     1.33475
     7.96853           1      8.5752
      7.8875           1     8.30038
     15.4026           1     6.55758
     15.9113           1     6.75666
     7.08508           1     3.61392
     6.55539           1     3.28661
     11.4741           1     7.64793
     18.1658           1      5.2024
     18.0036           1     4.62493
     10.4108           1     6.74242
      12.771           1     6.60596
     6.07614           1     6.93814
     4.40873           1     6.42281
     4.05908           1     6.93927
     4.67624           1     6.97793
     3.73257           1     7.31186
     6.77371           1     6.92221
     2.68559           1     6.32485
     2.25233           1     5.96046
     8.83148           1     2.31157
     18.5755           1     1.09787
     19.2787           1    0.918336
     18.9102           1    0.500905
     16.4374           1     8.57237
     16.0391           1     8.04409
    0.697377           1     6.01543
     0.99917           1     5.64932
     7.71951           1     5.63108
      7.2602           1     5.25926
     7.05461           1     5.68162
     7.63156           1     5.03652
     15.8475           1     1.52616
     6.45807           1     5.75347
     7.28418           1     4.84273
     17.4068           1     5.58492
     5.43873           1     5.51657
     18.2972           1     8.20548
     9.97979           1     2.92209
     9.77264           1     3.49461
     5.64214           1     1.59024
     1.79087           1     6.03647
     1.95245           1     5.71318
     1.54652           1      5.4841
     1.38902           1     4.90807
     2.16829           1     9.51618
     1.97044           1     9.04909
     14.2665           1     4.36921
     1.18572           1    0.467319
    0.563376           1    0.626772
     7.53938           1     3.92068
     11.4808           1     5.94893
     15.2261           1     4.47309
     15.3326           1     5.12652
      16.974           1     9.52528
     10.2567           1     1.67394
     16.9593           1      6.7551
     17.5163           1     6.56016
     16.2009           1     2.09569
     10.9799           1     4.51435
      2.4653           1     9.04038
     17.1994           1    0.735385
     8.89506           1     3.44406
     8.70941           1     3.97221
     9.37581           1     3.80768
     12.0971           1     9.12201
      12.111           1     9.61101
     15.0654           1     6.97544
     16.9655           1     4.29065
     10.1983           1     2.25162
     1.65197           1     8.11518
     1.14302           1     7.88618
     15.7675           1     6.16609
    0.855329           1     2.29318
     1.16648           1     2.81668
     3.90865           1    0.378104
     13.1891           1     5.13359
     12.6936           1     5.63482
      12.243           1     5.48937
     11.7126           1     5.44506
     11.9658           1     6.00247
     12.5083           1     6.06403
      3.2782           1      2.2075
    0.601867           1     8.02512
    0.257092           1     8.35347
     0.48342           1     8.74918
     9.83746           1      8.1745
      10.243           1       7.693
     14.7876           1     4.73983
     12.7716           1     2.48951
     8.31258           1     4.34098
     14.4904           1     6.70539
     7.05813           1     1.10641
     7.00569           1     1.64345
     1.53853           1     7.44653
     2.01437           1      7.6925
     2.16902           1     8.55396
     8.07059           1     3.89451
     7.79618           1     4.48773
     8.72874           1     8.80869
     14.6615           1     7.39151
     18.9953           1     5.90003
     18.6767           1     6.28818
     19.2215           1     6.54734
     16.1401           1    0.391707
     15.6138           1    0.471524
     10.4348           1      9.0354
     4.77259           1     4.14564
     5.07635           1     3.72913
     3.87228           1     4.16819
     18.3739           1      5.8008
     19.7427           1     9.03101
     12.9185           1    0.533567
     12.3828           1     0.71264
     10.9985           1    0.487813
     10.9081           1    0.861007
     9.60821           1    0.858686
     9.47046           1    0.388141
     9.03659           1    0.620047
    0.532009           1     9.45106
     1.03345           1     9.57518
     1.78447           1     9.72527
     15.8255           1      9.3216
     19.5291           1     7.12958
     19.6854           1     5.54289
     19.6071           1     4.94149
     19.4999           1    0.417181
     16.8937           1    0.326083
     16.5822           1    0.568947
     6.52783           1    0.296068
     6.24694           1    0.593227
     4.49247           1    0.550044
     1.69586           1    0.359891
    0.375793           1     2.32632
    0.528136           1     2.90804
    0.424892           1     4.44641
     7.49781           1    0.675439
      6.8231           1    0.608153
     19.2738           1     5.42351
    0.492298           1      1.8137
     3.08885           1     9.57394
     3.58516           1     9.31005
     13.4202           1    0.422186
     10.6081           1     0.48188
     9.99518           1    0.456026
     18.1229           1     6.41007
     18.6697           1     6.78266
     11.5468           1     8.30877
    0.940379           1     4.55975
    0.653921           1     3.97701
     8.09328           1    0.467581
     9.47931           1     9.50416
     10.0897           1     9.55112
    0.417324           1     3.51106
     18.2752           1    0.488851
     17.9095           1    0.906633
     4.02074           1      8.7737
     19.0583           1     7.07212
    0.359489           1      7.3856
    0.657153           1     6.87112
    0.897912           1     7.41734
     11.2536           1     9.65067
     16.4332           1     7.04432
     19.5463           1      6.0161
      3.7205           1     2.62503
     4.23516           1     2.52298
     11.2014           1     8.08754
      10.843           1     7.89968
     13.2736           1      9.5787
     12.6567           1     9.45648
     13.8635           1     3.19859
       18.93           1     2.60565
     19.5069           1     2.45214
     3.84337           1     9.66836
     4.14822           1      9.3783
     15.4517           1     1.01608
     11.9826           1     8.63251
     14.1423           1     9.02899
     18.8639           1      8.5248
     18.6286           1     2.22057
     13.8238           1     1.44358
    0.458432           1     6.40205
     14.4048           1     3.67096
      2.2129           1     8.03413
     13.7225           1      9.3289
     13.1782           1     9.04571
      14.098           1      7.1847
     12.8798           1      4.1606
     16.3807           1     3.16672
     4.81583           1     5.83036
     6.40425           1     1.28413
     18.5987           1     1.73459
     2.96527           1     0.53301
     16.2507           1      9.0183
     16.3817           1     9.47824
     18.6934           1     3.10073
      18.175           1     3.03628
     17.8793           1     3.99781
     18.4715           1     4.34133
     18.4038           1     3.63702
     16.5838           1     2.65574
     8.57731           1    0.384319
     18.3959           1      8.8025
     18.0993           1     9.28618
     10.7213           1     2.67112
     17.1783           1     2.74688
     17.6521           1     3.28555
     5.84102           1     9.58025
     6.38692           1     9.46487
     8.63207           1     1.84038
      17.908           1     8.71268
     5.05457           1     6.45148
     13.7147           1      8.7643
     18.7293           1     5.32174
     6.47991           1     1.99545
     7.74049           1     3.34154
     19.7774           1     4.50085
      19.477           1     4.35021
     8.11584           1     5.00175
     9.33575           1      3.1845
      9.9277           1     6.43599
     7.66993           1     9.29505
     10.2843           1     1.00745
     19.3194           1     3.11909
     2.74121           1     5.69488
     4.60053           1     9.53843
     17.7043           1    0.427696
     14.8696           1     4.09836
     17.4518           1     4.41719
     16.4509           1     7.61231
     19.7031           1     2.90763
     19.0078           1     4.76107
     17.0391           1     6.01423
     6.10377           1      1.7847
     9.90637           1     9.18437
     2.69946           1     9.45034
    0.923421           1     3.41946
     9.54092           1     9.03955
     11.1623           1     2.29599
     1.25049           1     3.95192
     18.4756           1     4.85029
     6.86291           1     6.25437
     10.2783           1     6.13554
     7.33558           1     6.10613
     4.96877           1     5.23743
     10.7327           1     7.34112
     10.3186           1     8.50817
     9.90936           1     8.75388
      5.2537           1     4.24509
     10.7176           1     9.58281
      17.632           1     8.15644
     13.9683           1     6.68404
     3.27791           1     5.38011
     8.37325           1      3.4015
     4.64063           1     2.68533
     7.78155           1     2.76158
     8.24081           1     4.63886
     9.29516           1     2.58797
     7.20092           1    0.320898
    0.290241           1     0.96801
     19.5879           1     1.24884
     10.4394           1     8.14877
     9.92284           1     3.92465
     18.3731           1     9.63627
          20           0     9.33333
          20           0     8.66667
          20           0           8
          20           0     7.33333
          20           0     6.66667
          20           0           6
          20           0     5.33333
          20           0     4.66667
          20           0           4
          20           0     3.33333
          20           0     2.66667
          20           0           2
          20           0     1.33333
          20           0    0.666667
          20           0           0
          20         0.5           0
          20    0.307795     9.63184
          20     0.63659    0.506618
          20    0.297481    0.424457
          20    0.643122     9.63505
          20     0.33912    0.889406
          20     0.42156     9.23423
          20    0.583974     8.84353
          20    0.413277     5.42028
          20    0.271945     4.99827
          20    0.336839     3.60691
          20    0.501777     3.01939
          20    0.351001     2.40724
          20    0.571337     1.94031
          20    0.617836     4.99677
          20    0.403955     4.56529
          20    0.568502     4.07621
          20    0.670217      3.6184
          20    0.678579     0.97396
          20    0.431506     1.41172
          20    0.681893     2.40982
          20     0.49647     6.34906
          20    0.426697     6.86969
          20    0.637016     7.33272
          20    0.427065     7.79656
          20    0.498308     8.31675
          20    0.581949     5.82053
     19.3103           0           0
     18.6207           0           0
      17.931           0           0
     17.2414           0           0
     16.5517           0           0
     15.8621           0           0
     15.1724           0           0
     14.4828           0           0
     13.7931           0           0
     13.1034           0           0
     12.4138           0           0
     11.7241           0           0
     11.0345           0           0
     10.3448           0           0
     9.65517           0           0
     8.96552           0           0
     8.27586           0           0
     7.58621           0           0
     6.89655           0           0
      6.2069           0           0
     5.51724           0           0
     4.82759           0           0
     4.13793           0           0
     3.44828           0           0
     2.75862           0           0
     2.06897           0           0
     1.37931           0           0
    0.689655           0           0
     4.46565  -1.79073e-10     6.58952
     4.14526  -3.7349e-10     6.99591
     4.59006  -4.2017e-10     7.17394
     14.2956  -4.94262e-12     6.99742
     14.4956  -3.29118e-12     6.63809
     13.9337  -2.7128e-12     6.58555
     5.31508  -1.57374e-10     2.26582
     5.13883  -2.41531e-10     1.76983
     4.60845  -3.62808e-10     2.09458
      8.8328  -8.03276e-12     1.87533
     8.14567  -1.15027e-11     1.99536
     8.61355  -5.43116e-12     2.36114
      1.8154  -4.25154e-10     8.57472
     1.83468  -4.09216e-10     8.01547
     1.30049  -2.45087e-10     8.11106
     4.86601  -8.22144e-11     6.02848
     5.03136  -2.17605e-10     6.76181
     5.50347  -1.26622e-10       6.377
     4.35674  -6.35098e-10     1.06631
     4.00689  -7.82415e-10    0.778479
     3.77907  -1.24038e-09     1.25512
     15.5691  -5.62241e-12     5.05043
     15.3936  -1.53279e-12     4.53632
     14.9156  -1.18036e-12     5.08153
     4.17797  -8.60793e-11      6.0431
     3.80038  -2.47621e-11     5.50721
     3.57837  -1.19127e-10     6.08648
     15.5892  -1.49929e-11      2.1351
     15.1424  -1.83094e-11     1.57459
     14.8709  -2.00725e-11     2.16531
     5.87249  -8.97697e-11    0.857334
     5.24928  -1.44273e-10    0.559752
     5.36827  -2.00572e-10     1.24486
     2.43796  -3.26637e-10     3.01379
     2.69813  -1.28574e-10     3.53652
     3.05951  -2.1909e-10     3.21867
     1.71494  -1.09618e-10     6.56664
     1.89367  -2.25536e-10     7.12654
     2.20051  -2.09552e-10     6.76092
     7.52994  -1.5943e-12     5.44915
     8.01608  -5.77326e-14     4.96895
     7.27154  -2.32525e-12     4.75628
     11.5324  -6.9256e-12     3.31217
     10.9337  -3.63463e-12     3.19582
     11.3102  -3.04766e-12     3.64742
     19.3702  -1.08669e-10     3.04469
     18.6339  -1.83769e-10     3.09109
      18.983  -2.08155e-10     3.60949
     9.94839  -6.0064e-12    0.391187
     10.2979  -1.35011e-11    0.877709
     10.5155  -7.70802e-12    0.368432
     10.3353  -4.17364e-12     8.91998
     9.90665  -3.93037e-12     9.39691
       10.63  -2.5033e-12     9.47355
     13.0325  -6.30901e-11     2.24297
     13.2708  -7.26294e-11     1.71485
     12.7001  -6.28659e-11     1.76412
      11.332  -5.00306e-12     8.30257
     11.8604  -7.37835e-12     8.12528
     11.4665  -3.96669e-12     7.72881
     11.5562  -4.58411e-13     4.81348
     11.3062  -1.03715e-13     4.19159
     10.9539  -1.24959e-13     4.77164
     2.83677  -8.95748e-12     1.59805
     2.40324  -6.91437e-10     1.76488
     2.87943  -6.42047e-10     2.07087
     16.5902  -1.90869e-11     5.19606
     16.5739  -2.49533e-11     5.88949
     17.0382  -7.16106e-11     5.51828
     5.49287  -5.1258e-13     5.06405
     5.47759  -5.66301e-12     4.50269
      4.9278  -5.33458e-12     4.61046
     17.7458  -8.90761e-11      7.5754
     17.2723  -7.33621e-11     7.52638
     17.5545  -8.27769e-11     8.02023
     5.68126  -1.38341e-10     1.81692
     17.4674  -2.13823e-10     4.28237
     16.9066  -1.04184e-10     4.07565
     16.8534  -7.52341e-11     4.63162
     13.3822  -1.34942e-12     6.25471
     13.8646  -1.00074e-12     5.89528
     3.50866  -2.8329e-10      2.8701
     3.97354  -1.81948e-10     3.11002
     4.06157  -3.60771e-10     2.56158
     18.1034  -4.09744e-11     9.52152
     18.2205  -7.58917e-11     9.08202
     17.6471  -6.48168e-11      9.0704
     16.0853  -1.16122e-11     4.71288
     15.8278  -5.30272e-12     4.19144
      14.889  -6.90895e-12     3.30989
     14.4666  -1.81418e-11     2.78306
     14.2733  -7.8563e-12     3.44586
     9.97263  -1.36088e-12     6.79224
     10.1243  -3.90493e-13     6.21086
     9.46628  -7.80482e-13     6.08757
     1.85161  -2.52507e-10      3.1308
     1.40752  -1.84654e-10     3.18966
     1.63531  -8.88706e-11     3.69526
     16.7291  -1.53543e-11     2.16057
     16.2349  -1.08789e-11     1.85794
     16.2179  -1.95747e-11     2.49619
     18.4812  -6.74146e-12    0.421558
     18.3576  -1.67859e-11    0.877622
     18.9868  -1.52558e-11     0.80215
     7.07842  -2.19126e-10     7.87026
     6.78385  -3.90926e-10     8.53604
     7.46312  -1.90655e-10     8.43092
     8.04734  -9.70359e-11     8.38888
     8.31503  -5.23035e-11     7.95271
     7.73986  -1.05119e-10      7.7859
    0.670705  -3.92817e-11     6.69565
    0.761892  -4.77047e-11     7.13207
     1.25165  -1.15603e-10     6.97271
     3.08628  -1.40599e-10     6.17817
     2.73268  -2.29145e-10     6.61647
     3.36117  -2.55857e-10     6.63622
     15.8579  -1.27243e-11     7.15253
     15.6239  -1.40023e-11     7.73804
     16.2721  -3.35019e-11     7.64252
     4.46024  -8.63746e-10     9.12849
     5.02394  -4.25297e-10     9.55876
     5.23058  -7.70083e-10     9.02063
     14.8715  -1.02451e-11    0.524704
     14.2844  -1.23064e-11    0.377002
     14.3712  -2.16684e-11    0.751149
     18.4064  -2.59059e-10     3.63236
     4.65837  -2.93523e-11     4.03078
      4.2357  -9.80773e-12     4.40255
     17.8602  -2.19268e-10     4.76656
